Id,Price
5729,169655.76598001027
13473,318546.67890629114
15104,133097.02621195477
6599,399656.1773186895
2216,266124.6139248538
8721,327914.7473329958
3645,201764.67804836584
8664,216073.20266141897
11001,214519.1406372159
753,163286.4250134983
8129,204497.47916386835
15235,177670.65332730178
3359,224071.44692227713
10424,201902.59976174176
10226,246644.46393270575
9252,190422.0855979817
3008,242526.15651855926
5849,165597.43832628487
8494,159128.6342866611
6764,262682.16316247534
12445,323438.7067433263
11716,180024.01743114105
4508,122704.04057613738
5669,198227.32630718898
11427,117586.89775040845
11065,193609.15906738577
8910,223417.93968421585
16401,103258.21274390756
11913,150147.550868517
6221,192991.59329388093
10839,189840.81648283
2809,208021.63707328058
13311,114273.52065196856
6866,198675.93025052018
6019,171547.9264616923
3024,160045.87024511746
1391,243730.58227728127
15904,230836.11655231664
15858,336724.76770757145
9911,246201.42515459278
16579,200106.48503685693
4394,254305.65862811476
1468,486317.38643368083
12965,148679.60236202617
2249,155314.38348064004
14384,159138.47276736022
13040,120201.3327082702
8872,140658.03148274668
12864,252969.38726195798
15712,179306.3230629551
14049,182807.140682097
1840,106003.63498179923
12019,171059.86991952732
8948,166601.45221134508
15154,182946.20325653374
6943,149323.9916170183
12564,356094.61274028476
12766,158516.1666130165
7255,234537.66705446044
7962,154040.2363313234
709,140102.92586599995
4634,143361.72782842303
889,233575.8733423904
4774,124963.63450252479
13890,182230.85508703202
15431,144987.07662840132
8726,391563.40948490077
10373,141639.57066218767
6413,186937.43802546375
9761,143449.24926707725
15864,198363.25264809967
6147,140937.39538513412
3384,192429.9438607486
320,272671.3426387934
8006,173680.62945490418
14395,178060.96394323098
14976,102011.41091541488
12185,216010.49105063293
4779,122736.66879576622
8551,164843.32846792284
9025,264309.5334046216
10616,221945.7446255833
7475,112503.84855905529
6341,321821.10020454274
14163,145075.77731082536
2211,181525.93307166372
10532,282156.03366751183
14338,134048.28663509976
831,179822.67938174025
3382,164727.33524367682
9209,286612.69934667676
7188,248491.90740946188
7197,213415.8359401325
11270,198413.22094451133
15918,100677.32835245154
6937,475949.2015309407
6178,183458.9561302837
10668,118690.92088584571
1413,273779.218447511
6884,363792.9123359968
8266,190772.66328949592
14019,204145.84986972742
16764,142260.8575134981
15306,177759.80332778493
3740,180096.41323834288
5298,179045.99004884096
8319,188016.85961681447
4229,178830.42776270845
13429,197518.2932057799
1753,442491.4079377494
860,263707.95610176533
14219,146236.4179825475
12113,195927.34742702215
11309,126066.74476959248
9930,208686.30432561302
10570,186658.75142936507
2839,149693.26146242928
6699,122795.04859871026
16647,125818.0826953961
5325,234702.58104040963
13733,175548.0807152339
7818,349037.05158396484
12505,226172.96543846576
9489,193688.32426491272
10106,189662.63675458572
7864,194803.52943306108
5134,271263.32497112546
11859,145772.6336943701
7440,348982.4663829452
1525,311395.18974392733
7339,184178.99712982913
8,388736.0997870122
3248,115977.06299261781
8995,226073.81021020564
15178,73234.95570579669
8594,166067.8082988437
15770,221279.2444582928
15859,334108.3658732366
1735,282672.566294362
11410,528967.9441368592
16397,163079.68608555038
3572,149174.67599630094
5501,111487.09545231264
969,181365.81781888375
6977,464703.60574443697
1233,183959.0139721987
4258,156494.57613835632
90,419668.82931777067
16650,169042.42903396513
197,111754.04748251609
12514,220119.41302969088
4367,199518.64622298587
3199,203288.2043424224
5600,198443.2220330373
11641,209380.61827184833
14609,122937.90901501427
12775,153588.45579138838
14240,169414.31776378016
7933,187391.634255412
6945,354350.48587204516
14006,189719.37158666836
6320,271815.3584275889
12061,187740.91932164825
16369,217678.91219058464
16354,367443.841306226
3970,337258.4985392708
1048,203804.01883331966
3639,218657.23807461493
14448,208591.69857601408
2812,393377.91459215025
3932,151894.7312323927
14875,304601.8639623195
8883,111807.08295816372
7622,324356.07155054493
7252,124697.12750716209
9751,180528.97965804467
2378,195365.90120655939
6816,241822.69417348717
15358,171655.65294308314
7843,164500.94206326062
10448,385995.1183058918
7840,319708.3298701074
8880,234182.64567432107
12551,367846.22415651474
15470,192633.89746031497
16207,169048.95313442984
12123,122728.24438903315
15247,358155.9993000887
7481,217374.8943754249
16171,388966.76169323316
7461,322338.8785958671
902,249781.0442557364
13094,155628.73000943792
11584,251387.59917378853
4462,197702.46814205428
15576,141096.82608990517
16606,239139.28302992185
5427,311858.5613748256
7725,167693.0385585074
5409,166312.9452712584
12579,125418.81077299704
12013,237704.7290260868
11321,196330.9903660923
9932,142028.9301917222
591,148014.84105379513
10357,200791.41804894127
3336,216494.74626283417
13,158039.17220993727
4809,216057.87278773126
7555,185539.13013873625
15172,370481.2353237208
6989,178619.583384697
4707,181186.8405627352
2046,250132.7955657394
6495,137300.00203490426
3873,174159.36235968219
7061,203097.586766415
12112,203152.1687463843
8917,277884.32198510703
7735,188169.70124632434
16442,217584.96988072258
4244,164656.83360131513
3747,230083.24516830273
11086,171835.79805936015
10080,199638.9523566179
15057,265329.70068049786
1331,191996.18791251536
8891,152544.38521844006
13411,206397.28590952445
16730,252834.97327994896
2267,193018.85709538372
3022,194272.19739284847
11190,215332.9673962931
11857,177845.94285685307
9318,169224.26520715278
16512,173423.37679646118
2053,201665.07840643122
13707,114710.47519250242
12143,163338.47589110164
14080,174381.61102197817
6130,173970.48175803892
7936,77218.36843382625
10101,159749.1298011944
5663,198431.08997202732
14811,122204.7446513906
1366,171200.87460564615
908,209218.97909882304
2953,125046.82743452222
14629,142710.49953418365
15096,385396.2041609504
2115,194615.74430039333
11770,152715.4137146226
12701,190087.49183069612
14584,133367.32413110166
1893,376313.6523768232
9501,481128.23165808496
2138,145768.11271927555
9346,214443.95628406783
15960,370203.47767087544
8230,164553.25988751397
13843,213019.06505683553
13810,228430.7838945017
15650,185866.16051296543
9974,141078.17848527117
12200,204476.9310135871
538,205816.94565090787
5334,180602.0269710744
14823,122740.48427778356
4817,161741.16911933225
9041,212203.39828264402
4359,285380.9124855946
4852,252396.5540106865
10141,132866.8831905371
1503,215326.0093848491
16256,423871.5086362299
683,109856.71651745752
14382,218838.6323070376
7248,222470.07300636693
1200,181708.1954877223
3563,173855.8303025853
3681,410317.68461100163
3053,247187.00886571812
4099,201059.87885927837
807,126927.96087567465
4658,290196.20171967585
3535,179219.3859433451
12548,138492.94939107925
10488,199098.9162350522
5851,172480.57950826324
13736,189934.87420952675
875,160840.83079245334
14449,165705.5259152647
3958,362164.30779245036
10727,186591.09462206962
11296,131229.95886585375
13646,271234.6094647669
9599,231909.92826477074
7135,301006.18303520145
5943,333464.2921835624
2695,276316.5218244774
6766,218040.89499137623
5630,153661.258878347
13586,208088.3063703018
3507,421395.85665708774
10014,140172.39556387163
459,281440.5953626882
3582,273397.8732687652
8560,275913.09289805667
3372,172982.76500298796
13109,220605.5376468072
8160,229159.10442947721
10706,245601.6567539471
9104,323824.38107640494
2870,211212.14329735414
13712,172975.54483733256
13924,127127.96783667055
798,292191.7418157403
9750,442352.60775592044
16248,403623.5067832069
3170,181520.16310740396
12700,236792.96838773089
10601,144452.36783984693
514,209387.42516268598
4010,298034.1202829107
8124,158584.8179283076
10800,170153.57880725156
13628,195827.39278729606
11637,138518.94606283298
781,164328.78848753934
16156,184303.06505844908
12618,252851.02798796815
9766,182343.66776950457
15987,246662.22699686763
11051,365303.5784363335
7673,207197.44235479223
1245,442923.5192432721
2443,170327.53708141705
7413,80264.91675988793
310,150308.42096116935
10921,224409.09916171312
8709,97664.17400494154
12404,315277.59767642553
14986,206595.4055319091
10714,298260.4995923711
14286,194833.94482240084
13828,339955.3393460629
8926,435487.6695039688
12233,180383.26641390135
3913,195543.7634277989
5221,219185.42129630284
14965,86873.02515203434
862,189120.63250458828
13907,136416.35786217125
5418,181641.6036550048
2045,178011.02933683337
13321,183156.99285105726
2762,236201.95411067488
13888,185361.1514812753
14962,149565.04921302298
13305,306459.5637864855
8487,225039.4736259615
7146,166537.3323164429
1134,185064.99037559715
15092,333909.69201403094
13760,236809.25792020833
11958,465066.5536502919
3177,172698.81281000678
11350,225853.29535583398
1524,118791.77173129757
5527,250788.85706681176
2872,191648.1320346983
8602,377956.1145277075
3067,340600.3094217619
10435,219460.07885699987
11222,214894.76232334774
8700,165288.8107448031
10961,211013.49988166106
14305,196596.0390057472
8362,280209.02037483285
4979,160954.14140535405
7180,324085.8450248786
5763,103709.88035921432
2192,224675.54539291316
13581,193300.65582930206
10720,158817.7488957703
1358,220807.69884332418
13366,337468.52157767426
13539,418315.71328738757
12849,197592.39332671414
6794,183093.14520317895
525,508464.7438623888
12223,370240.3009415374
16271,133959.3697649257
5818,122049.37426645626
16588,284491.12257728784
8981,127997.45608461082
16476,121185.63242813831
14663,196515.9368997286
3,149766.6314145517
6615,130236.77967925675
12215,282134.6023086067
304,262360.8732922262
13634,266352.8759369106
9208,181846.74132621664
2175,167873.9485595405
250,197041.50232430748
6045,190759.19975241765
10516,166222.61776145682
1852,469872.6735006343
1573,199832.79290642432
15079,171510.9046915912
5500,177050.07260873477
15775,160992.97317668778
3198,158707.15092290947
6718,156355.80789278736
4149,177320.82195683132
9627,269211.2447702821
7595,291494.93607557117
4538,170745.67118032186
3555,228855.82353013093
10483,328285.1037108258
8834,175156.79165237583
16412,174260.9204871793
6449,150644.43952922313
2767,182418.6820226813
11498,167074.76200951874
16472,141755.02072521375
178,319654.53991169936
10948,198431.3148446972
13313,267537.2503452666
8065,151621.2111939967
102,153659.67805395456
14428,180110.75950983414
11973,123500.21063763101
6663,185594.17440654174
15989,136993.67802980583
10955,428652.664477968
11772,147095.42099394737
11364,230237.72681641617
7082,169258.35419911254
7749,499515.49004253553
6428,133358.01510042165
6869,99509.92497361837
295,163071.77905160852
12266,275446.5009359572
11129,215473.33270124183
826,335199.1613932831
3262,232572.80920323322
15641,316666.45032636053
1662,412590.1836856393
10926,216470.71636326468
10232,218661.09041981507
6376,187808.6293956509
7817,179648.77110426262
354,205313.65733347365
10076,196873.19357607898
11379,321419.720483425
10184,122774.70396895404
4696,371839.8128011595
13562,490413.1244806722
5436,187822.9354108423
13196,101670.36153031651
14939,336192.4506587815
14004,217382.06138259693
5916,194586.7346489431
7229,195739.29337415693
9143,146502.93355518332
3440,194953.05692349325
319,183045.27828732398
11683,230188.48540987307
12647,259690.1177651399
12788,157452.2189181293
13662,218021.4023580709
423,275888.38652655925
5222,196075.38057513293
9242,194721.1739796023
2641,197728.67363267986
4855,163391.47765001393
5360,198350.1394521239
9799,169523.53356114376
5526,241827.11215140828
10309,154305.45541119465
2144,401177.6122723777
7191,178886.235296354
6732,168322.69053194879
14789,149748.58803831335
13525,157744.44328523724
4066,232027.03855496392
16422,183352.90329863483
14890,202748.13234277914
2922,217771.84176052554
3601,125657.07861225247
13416,118376.8087062304
14363,179038.68556160206
9496,290170.30420997355
7115,283717.71104346146
8615,156537.36585073496
5218,54299.20798743063
9493,201191.99032721965
10623,181318.2059748032
2272,136824.8730652463
3352,346628.4417811363
84,178600.14587471966
8086,125671.10580732007
2595,220784.90756915335
3531,147355.95676056284
7460,373607.0182636813
9214,262206.4479720513
2790,209490.6939591205
10548,240672.42729078582
9218,176862.30443170396
7435,182863.94658234195
15780,180772.19299831335
7640,203419.07072063207
6223,196500.0028771422
3425,109451.3132929444
10582,144525.70110356016
702,267931.40444312466
2111,172319.31822276063
11730,186970.14463014208
9865,261011.54429570603
16478,356785.35087740753
1885,216114.39588862273
3956,381139.5345741297
16735,113852.11673395228
15264,197099.10337511517
15971,165268.7601402087
5584,221130.0366547896
15242,180506.32357587668
14358,202334.63191165027
11300,245598.85459111814
5446,181810.27662993502
3934,178162.38309156583
6610,166665.0713041399
10164,331966.51901129965
4646,193122.4587474478
13304,198697.16443758225
1985,198385.57011783723
4746,138161.68916759948
7963,195126.3881587462
14083,292389.975808393
13140,286754.0847983347
15023,267754.37961796066
13093,251136.26662878686
7160,193906.697853056
7407,188272.14315816975
16056,187338.89834006486
751,478354.5983519064
6179,86984.56382197238
9137,293764.45602143114
10992,273856.55619872495
5744,431933.19100276654
10884,166719.0626043574
12858,303238.49508589227
13005,332188.06930975197
16714,197721.7274795796
1419,243428.70717073357
6064,204432.9887551255
3771,201295.02588275715
5945,505508.28963199025
8453,74508.90980917375
3806,163115.3819635583
16748,266040.1956389716
11380,217950.25526714665
3107,193775.81426982066
12003,202937.656293825
14567,220422.2781771483
1079,194795.29783691693
11705,153215.21217682338
7814,192123.3098027529
10174,167408.3654014903
5514,230724.50448555837
5265,249191.82256825856
10520,384192.89668810234
13195,215001.57177591044
14601,418567.2277785336
6012,199304.81165599645
13079,168374.47569882878
9009,128727.31727424359
3122,182799.9263997689
5470,244223.59060338532
4840,166889.4967136444
6270,251097.08991816232
9158,94495.39941748038
10120,150200.855674884
10672,298430.45589814184
4573,113538.6058788223
12118,296529.7623989125
7447,126910.80874802794
2171,201609.61011846064
6126,304205.7201525663
2836,159963.73319911852
1457,228665.02682212015
11165,233260.04100093473
5923,201690.1994904029
1813,236575.2193454222
3492,262705.54170403257
1917,293808.72775731835
965,424944.4516752178
15795,145919.26537368013
821,206486.21356219327
4568,188386.15648593355
9078,230852.58232660335
11371,123893.15718293944
5149,191603.9077304867
281,202198.30692517728
1918,249325.45701761675
776,139229.48852406905
210,194981.92967673732
10782,178893.94145135742
9653,175770.26051886278
9372,164693.70311034613
5868,156147.3445882596
6176,139818.1650575459
3969,110617.342842999
7427,151048.348191056
8544,520532.381160256
5219,192383.47488932082
16488,138206.63823628495
5855,225264.53030115736
15920,118024.79623991872
4393,441544.11561677273
5770,143470.1030328692
2900,145110.708199899
8622,77431.51234465002
11610,274357.95555494534
10969,111615.65682276493
11029,129338.18854162774
6193,303157.00859374617
14087,477183.7585765633
13623,178412.710860433
16689,173783.77910061865
1027,222426.65283793068
949,151306.3772880485
672,110886.27319346942
13832,143552.2720884368
2471,208132.70442478283
8728,279178.920819051
7742,220845.95611512923
2698,211816.02494717904
9084,185169.78773998277
6075,285491.43062833254
2874,161419.8987175746
13119,156174.60103117174
5010,198988.07399875292
1284,182432.81286383778
1151,173804.76274210194
5110,431409.0645899054
11386,166207.19974888558
8019,220151.75648433916
2859,129392.88588767216
16110,177227.17149584528
16027,274770.1906010305
14902,173741.27212082827
14301,202498.6194284672
2451,221212.65666216408
13596,125805.92031040629
1464,128799.68456738675
7927,410817.04635449423
9638,273745.68340784305
8009,243841.61706152838
11903,162362.56923125935
9243,112639.80315341902
547,205630.89212627802
5511,133051.66030794344
11247,187849.70187176325
15928,343372.5946110224
3434,217822.78564379836
7614,115682.46476717255
1380,200832.84340165847
2770,141734.94176627602
111,184116.77310793177
5994,125992.0880338251
12341,204249.90995275622
2787,268575.99006278196
14410,319621.64719638746
15983,132540.4786288141
14876,202271.44158751323
653,133539.30014932432
2174,221428.45276274145
2575,336428.1903077796
7976,169168.36568159063
5812,323360.6260076157
13589,481906.996033198
9122,135015.64455033193
8159,488130.0817282181
8754,339563.6163563172
9321,203863.1941570517
13535,156078.16899514198
2083,165280.39753177515
2689,388964.61942697124
2248,215425.95704699255
11649,151322.3629228229
11045,314166.37128233275
1276,96916.49082118885
5962,147065.67935585408
13012,169561.63277849503
4642,178931.8418048795
179,165126.56504005016
15347,403478.6554042229
